root	mode	first_line
testdir:fixedbugs/issue47201.go	interpreted	test/fixedbugs/issue47201.dir/b.go:7:6: Println already declared through dot-import of package fmt ("fmt")
testdir:fixedbugs/issue47201.go	compiled	test/fixedbugs/issue47201.dir/b.go:7:6: Println already declared through dot-import of package fmt ("fmt")
testdir:fixedbugs/issue4748.go	interpreted	fixedbugs/issue4748.go:13:9: gosource: unsupported labeled branch
testdir:fixedbugs/issue4748.go	compiled	fixedbugs/issue4748.go:13:9: gosource: unsupported labeled branch
testdir:fixedbugs/issue48097.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue48097.go	compiled	panic: runtime error: invalid memory address or nil pointer dereference
testdir:fixedbugs/issue48230.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue48230.go	compiled	# bashpp_s1572
testdir:fixedbugs/issue4847.go	interpreted	test/fixedbugs/issue4847.go:22:5: initialization cycle for matchAny
testdir:fixedbugs/issue4847.go	compiled	test/fixedbugs/issue4847.go:22:5: initialization cycle for matchAny
testdir:fixedbugs/issue48473.go	interpreted	BASHPP-ESELECTOR-ROOT: s is not a structured value
testdir:fixedbugs/issue48476.go	interpreted	BASHPP-ESELECTOR-ROOT: s is not a structured value
testdir:fixedbugs/issue48536.go	interpreted	fixedbugs/issue48536.go:15:23: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue48898.go	interpreted	fixedbugs/issue48898.go:11:11: BASHPP-EEXPR-UNDEFINED: undefined callable recover
testdir:fixedbugs/issue49145.go	interpreted	fixedbugs/issue49145.go:10:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue49145.go	compiled	fixedbugs/issue49145.go:10:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue49368.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue49368.go	compiled	# bashpp_s1572
testdir:fixedbugs/issue49512.go	interpreted	BASHPP-EBUILTIN-TYPE: BASHPP-ECOLLECTION-ELEMENT: scalar cannot be used as func(int)(int,int)
testdir:fixedbugs/issue49767.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue49814.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue50190.go	interpreted	fixedbugs/issue50190.go:16:5: BASHPP-ECOMPARE-TYPE: mismatched comparison
testdir:fixedbugs/issue50671.go	interpreted	poison: cannot use "5863475608603853/17592186044416" as float64 value for parameter x
testdir:fixedbugs/issue50672.go	interpreted	fixedbugs/issue50672.go:23:9: fixedbugs/issue50672.go:23:9: Go value requires one result
testdir:fixedbugs/issue50788.go	interpreted	test/fixedbugs/issue50788.dir/b.go:9:6: invalid recursive type T
testdir:fixedbugs/issue50788.go	compiled	test/fixedbugs/issue50788.dir/b.go:9:6: invalid recursive type T
testdir:fixedbugs/issue51401.go	interpreted	BASHPP-ESELECTOR-ROOT: outer is not a structured value
testdir:fixedbugs/issue51531.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue51913.go	interpreted	fixedbugs/issue51913.go:9:9: fixedbugs/issue51913.go:9:9: BASHPP-EEXPR-FORM: unsupported scalar call
testdir:fixedbugs/issue52072.go	interpreted	value method M called using nil *T pointer
testdir:fixedbugs/issue52278.go	interpreted	test/fixedbugs/issue52278.go:10:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue52278.go	compiled	test/fixedbugs/issue52278.go:10:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue52279.go	interpreted	test/fixedbugs/issue52279.dir/lib.go:3:1: BASHPP-ECOLLECTION-KEY: unsupported map key type K
testdir:fixedbugs/issue52612.go	interpreted	BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:fixedbugs/issue52697.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue52788.go	interpreted	fixedbugs/issue52788.go:23:56: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:fixedbugs/issue52788a.go	interpreted	fixedbugs/issue52788a.go:25:56: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:fixedbugs/issue52856.go	interpreted	BASHPP-EASSERT-OPERAND: type assertion operand must be an interface
testdir:fixedbugs/issue52856.go	compiled	panic: 0 [recovered, repanicked]
testdir:fixedbugs/issue53137.go	interpreted	BASHPP-EGENERIC-INFER: conflicting type inference for showOffsets
testdir:fixedbugs/issue53309.go	interpreted	fixedbugs/issue53309.go:41:2: fixedbugs/issue53309.go:41:14: BASHPP-EEXPR-CONVERT: cannot convert String to Value[string]
testdir:fixedbugs/issue53635.go	interpreted	fixedbugs/issue53635.go:14:13: BASHPP-EEXPR-NIL: nil is not a scalar
testdir:fixedbugs/issue5373.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: fixedbugs/issue5373.go:57:17: BASHPP-EEXPR-OPERAND: s is not a scalar
testdir:fixedbugs/issue53982.go	interpreted	test/fixedbugs/issue53982.go:20:8: gosource: unsupported expression *ast.IndexListExpr
testdir:fixedbugs/issue53982.go	compiled	test/fixedbugs/issue53982.go:20:8: gosource: unsupported expression *ast.IndexListExpr
testdir:fixedbugs/issue54220.go	interpreted	unknown imported symbol or method: __gosource_import_0_2.Offsetof
testdir:fixedbugs/issue54307.go	interpreted	test/fixedbugs/issue54307.go:18:9: gosource: unsupported expression *ast.IndexListExpr
testdir:fixedbugs/issue54307.go	compiled	test/fixedbugs/issue54307.go:18:9: gosource: unsupported expression *ast.IndexListExpr
testdir:fixedbugs/issue54343.go	interpreted	fixedbugs/issue54343.go:15:6: BASHPP-EASSIGN-UNDECLARED: RHS nil is not declared
testdir:fixedbugs/issue54467.go	interpreted	BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:fixedbugs/issue54632.go	interpreted	fixedbugs/issue54632.go:21:7: BASHPP-EASSIGN-UNDECLARED: RHS pass is not declared
testdir:fixedbugs/issue54911.go	compiled	test/fixedbugs/issue54911.go:16:2: LOWER-ETYPE: cannot use generic type Set without instantiation
testdir:fixedbugs/issue54912.go	interpreted	test/fixedbugs/issue54912.dir/main.go:10:4: gosource: computed call runtime is not implemented
testdir:fixedbugs/issue55122.go	interpreted	fixedbugs/issue55122.go:22:5: BASHPP-EEXPR-OPERAND: x is not a scalar
testdir:fixedbugs/issue55122b.go	interpreted	fixedbugs/issue55122b.go:22:5: BASHPP-EEXPR-OPERAND: x is not a scalar
testdir:fixedbugs/issue5515.go	interpreted	fixedbugs/issue5515.go:16:21: BASHPP-EEXPR-OPERAND: b is not a scalar
testdir:fixedbugs/issue56103.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue56103.go	compiled	# bashpp_s1572
testdir:fixedbugs/issue56778.go	compiled	test/fixedbugs/issue56778.dir/b.go:9:1: LOWER-ETYPE: cannot use __gosource_pkg_0_NewA(int(0)) (value of type *__gosource_pkg_0_A) as __gosource_pkg_0_A value in variable declaration
testdir:fixedbugs/issue57309.go	interpreted	fixedbugs/issue57309.go:21:3: gosource: computed call runtime is not implemented
testdir:fixedbugs/issue57778.go	compiled	test/fixedbugs/issue57778.go:19:1: LOWER-ETYPE: cannot use NewFreeListG[*int](int(1024)) (value of type *FreeListG[*int]) as FreeListG[*int] value in variable declaration
testdir:fixedbugs/issue5809.go	interpreted	BASHPP-ESELECTOR-ROOT: d16 is not a structured value
testdir:fixedbugs/issue5856.go	interpreted	BUG: defer called from /srv/sprint142/sdk-source/go/test/fixedbugs/.bashpp-eval-147015521/bashpp-session-98589861.go:666, want issue5856.go:28
testdir:fixedbugs/issue58671.go	interpreted	fixedbugs/issue58671.go:13:17: BASHPP-EASSIGN-TYPE: cannot use int as rune in declaration
testdir:fixedbugs/issue59293.go	interpreted	fixedbugs/issue59293.go:13:9: unknown imported symbol or method: __gosource_import_0_0.SliceData
testdir:fixedbugs/issue59338.go	interpreted	fixedbugs/issue59338.go:14:7: BASHPP-EASSIGN-UNDECLARED: RHS g1 is not declared
testdir:fixedbugs/issue59404part2.go	interpreted	fixedbugs/issue59404part2.go:18:2: BASHPP-EASSIGN-TYPE: untyped result is not assignable to func(int)(int)
testdir:fixedbugs/issue59411.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type float64
testdir:fixedbugs/issue59680.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use string value as RO
testdir:fixedbugs/issue59709.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for __gosource_pkg_1_New
testdir:fixedbugs/issue6055.go	interpreted	nil interface has no method Close
testdir:fixedbugs/issue60601.go	interpreted	fixedbugs/issue60601.go:15:14: unknown imported symbol or method: __gosource_import_0_1.Sizeof
testdir:fixedbugs/issue62203.go	interpreted	unknown imported symbol or method: __gosource_import_0_1.Clone
testdir:fixedbugs/issue6269.go	interpreted	fixedbugs/issue6269.go:34:13: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPCompositeLit
testdir:fixedbugs/issue63333.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue63333.go	compiled	compilation succeeded unexpectedly
testdir:fixedbugs/issue63489a.go	interpreted	test/fixedbugs/issue63489a.go:18:16: cannot range over 10 (untyped int constant): requires go1.22 or later
testdir:fixedbugs/issue63489a.go	compiled	test/fixedbugs/issue63489a.go:18:16: cannot range over 10 (untyped int constant): requires go1.22 or later
testdir:fixedbugs/issue63489b.go	interpreted	test/fixedbugs/issue63489b.go:18:16: cannot range over 10 (untyped int constant): requires go1.22 or later
testdir:fixedbugs/issue63489b.go	compiled	test/fixedbugs/issue63489b.go:18:16: cannot range over 10 (untyped int constant): requires go1.22 or later
testdir:fixedbugs/issue63955.go	interpreted	test/fixedbugs/issue63955.go:11:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue63955.go	compiled	test/fixedbugs/issue63955.go:11:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue65417.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for f
testdir:fixedbugs/issue65957.go	interpreted	test/fixedbugs/issue65957.dir/a.go:11:10: gosource: unsupported expression *ast.ArrayType
testdir:fixedbugs/issue65957.go	compiled	test/fixedbugs/issue65957.dir/a.go:11:10: gosource: unsupported expression *ast.ArrayType
testdir:fixedbugs/issue65962.go	interpreted	BASHPP-EASSERT-IMPOSSIBLE: T cannot be asserted from I
testdir:fixedbugs/issue6703a.go	interpreted	test/fixedbugs/issue6703a.go:16:5: initialization cycle for x
testdir:fixedbugs/issue6703a.go	compiled	test/fixedbugs/issue6703a.go:16:5: initialization cycle for x
testdir:fixedbugs/issue6703b.go	interpreted	test/fixedbugs/issue6703b.go:16:5: initialization cycle for x
testdir:fixedbugs/issue6703b.go	compiled	test/fixedbugs/issue6703b.go:16:5: initialization cycle for x
testdir:fixedbugs/issue6703c.go	interpreted	test/fixedbugs/issue6703c.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703c.go	compiled	test/fixedbugs/issue6703c.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703d.go	interpreted	test/fixedbugs/issue6703d.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703d.go	compiled	test/fixedbugs/issue6703d.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703e.go	interpreted	test/fixedbugs/issue6703e.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703e.go	compiled	test/fixedbugs/issue6703e.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703f.go	interpreted	test/fixedbugs/issue6703f.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703f.go	compiled	test/fixedbugs/issue6703f.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703g.go	interpreted	test/fixedbugs/issue6703g.go:20:5: initialization cycle for x
testdir:fixedbugs/issue6703g.go	compiled	test/fixedbugs/issue6703g.go:20:5: initialization cycle for x
testdir:fixedbugs/issue6703h.go	interpreted	test/fixedbugs/issue6703h.go:20:5: initialization cycle for x
testdir:fixedbugs/issue6703h.go	compiled	test/fixedbugs/issue6703h.go:20:5: initialization cycle for x
testdir:fixedbugs/issue6703i.go	interpreted	test/fixedbugs/issue6703i.go:20:5: initialization cycle for x
testdir:fixedbugs/issue6703i.go	compiled	test/fixedbugs/issue6703i.go:20:5: initialization cycle for x
testdir:fixedbugs/issue6703j.go	interpreted	test/fixedbugs/issue6703j.go:20:5: initialization cycle for x
testdir:fixedbugs/issue6703j.go	compiled	test/fixedbugs/issue6703j.go:20:5: initialization cycle for x
testdir:fixedbugs/issue6703k.go	interpreted	test/fixedbugs/issue6703k.go:20:2: initialization cycle for x
testdir:fixedbugs/issue6703k.go	compiled	test/fixedbugs/issue6703k.go:20:2: initialization cycle for x
testdir:fixedbugs/issue6703l.go	interpreted	test/fixedbugs/issue6703l.go:20:2: initialization cycle for x
testdir:fixedbugs/issue6703l.go	compiled	test/fixedbugs/issue6703l.go:20:2: initialization cycle for x
testdir:fixedbugs/issue6703m.go	interpreted	test/fixedbugs/issue6703m.go:24:2: initialization cycle for x
testdir:fixedbugs/issue6703m.go	compiled	test/fixedbugs/issue6703m.go:24:2: initialization cycle for x
testdir:fixedbugs/issue6703n.go	interpreted	test/fixedbugs/issue6703n.go:24:2: initialization cycle for x
testdir:fixedbugs/issue6703n.go	compiled	test/fixedbugs/issue6703n.go:24:2: initialization cycle for x
testdir:fixedbugs/issue6703o.go	interpreted	test/fixedbugs/issue6703o.go:22:2: initialization cycle for x
testdir:fixedbugs/issue6703o.go	compiled	test/fixedbugs/issue6703o.go:22:2: initialization cycle for x
testdir:fixedbugs/issue6703p.go	interpreted	test/fixedbugs/issue6703p.go:22:2: initialization cycle for x
testdir:fixedbugs/issue6703p.go	compiled	test/fixedbugs/issue6703p.go:22:2: initialization cycle for x
testdir:fixedbugs/issue6703q.go	interpreted	test/fixedbugs/issue6703q.go:27:2: initialization cycle for x
testdir:fixedbugs/issue6703q.go	compiled	test/fixedbugs/issue6703q.go:27:2: initialization cycle for x
testdir:fixedbugs/issue6703r.go	interpreted	test/fixedbugs/issue6703r.go:27:2: initialization cycle for x
testdir:fixedbugs/issue6703r.go	compiled	test/fixedbugs/issue6703r.go:27:2: initialization cycle for x
testdir:fixedbugs/issue6703s.go	interpreted	test/fixedbugs/issue6703s.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703s.go	compiled	test/fixedbugs/issue6703s.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703t.go	interpreted	test/fixedbugs/issue6703t.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703t.go	compiled	test/fixedbugs/issue6703t.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703u.go	interpreted	test/fixedbugs/issue6703u.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703u.go	compiled	test/fixedbugs/issue6703u.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703v.go	interpreted	test/fixedbugs/issue6703v.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703v.go	compiled	test/fixedbugs/issue6703v.go:18:5: initialization cycle for x
testdir:fixedbugs/issue6703w.go	interpreted	test/fixedbugs/issue6703w.go:20:2: initialization cycle for x
testdir:fixedbugs/issue6703w.go	compiled	test/fixedbugs/issue6703w.go:20:2: initialization cycle for x
testdir:fixedbugs/issue6703x.go	interpreted	test/fixedbugs/issue6703x.go:20:2: initialization cycle for x
testdir:fixedbugs/issue6703x.go	compiled	test/fixedbugs/issue6703x.go:20:2: initialization cycle for x
testdir:fixedbugs/issue6703y.go	interpreted	test/fixedbugs/issue6703y.go:23:5: initialization cycle for x
testdir:fixedbugs/issue6703y.go	compiled	test/fixedbugs/issue6703y.go:23:5: initialization cycle for x
testdir:fixedbugs/issue6703z.go	interpreted	test/fixedbugs/issue6703z.go:23:5: initialization cycle for x
testdir:fixedbugs/issue6703z.go	compiled	test/fixedbugs/issue6703z.go:23:5: initialization cycle for x
testdir:fixedbugs/issue67190.go	interpreted	fixedbugs/issue67190.go:13:9: BASHPP-EEXPR-OPERAND: ch1 is not a scalar
testdir:fixedbugs/issue6772.go	interpreted	test/fixedbugs/issue6772.go:10:9: a redeclared in this block
testdir:fixedbugs/issue6772.go	compiled	test/fixedbugs/issue6772.go:10:9: a redeclared in this block
testdir:fixedbugs/issue68227.go	interpreted	BASHPP-EBUILTIN-TYPE: BASHPP-ECOLLECTION-ELEMENT: cannot use string value as uint64
testdir:fixedbugs/issue68415.go	interpreted	unknown imported symbol or method: __gosource_import_0_1.Make
testdir:fixedbugs/issue68415.go	compiled	fixedbugs/issue68415.go:14:1: LOWER-ETYPE: cannot use __gosource_import_0_0.MustCompile(string(`^data\.\d+\.bin$`)) (value of type *regexp.Regexp) as regexp.Regexp value in variable declaration
testdir:fixedbugs/issue6847.go	compiled	test/fixedbugs/issue6847.go:32:2: LOWER-ETYPE: cannot use cr (variable of type <-chan int) as chan int value in send
testdir:fixedbugs/issue68526.go	interpreted	/srv/sprint151/leaf-151/tmp/Testfixedbugsissue68526.go3565677977/001/src/issue68526.dir/main.go:21:9: BASHPP-EEXPR-OPERAND: want is not a scalar
testdir:fixedbugs/issue68816.go	interpreted	BASHPP-EBUILTIN-SIZE: make slice length/capacity is invalid: -1/-1
testdir:fixedbugs/issue70175.go	interpreted	test/fixedbugs/issue70175.go:10:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue70175.go	compiled	test/fixedbugs/issue70175.go:10:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue70189.go	interpreted	BASHPP-ECOLLECTION-KEY: unsupported map key type float64
testdir:fixedbugs/issue7023.go	interpreted	test/fixedbugs/issue7023.dir/a.go:8:2: gosource: unsupported labeled branch
testdir:fixedbugs/issue7023.go	compiled	test/fixedbugs/issue7023.dir/a.go:8:2: gosource: unsupported labeled branch
testdir:fixedbugs/issue71225.go	interpreted	test/fixedbugs/issue71225.go:12:8: could not import C (go list failed using go SDK go1.27.0 at /srv/sprint151/leaf-151/evidence/goroot/bin/go (GOROOT=/srv/sprint151/leaf-151/evidence/goroot, found via GOROOT, meets go1.27.0): exit status 1
testdir:fixedbugs/issue71225.go	compiled	test/fixedbugs/issue71225.go:12:8: could not import C (go list failed using go SDK go1.27.0 at /srv/sprint151/leaf-151/evidence/goroot/bin/go (GOROOT=/srv/sprint151/leaf-151/evidence/goroot, found via GOROOT, meets go1.27.0): exit status 1
testdir:fixedbugs/issue71226.go	interpreted	test/fixedbugs/issue71226.go:20:8: could not import C (go list failed using go SDK go1.27.0 at /srv/sprint151/leaf-151/evidence/goroot/bin/go (GOROOT=/srv/sprint151/leaf-151/evidence/goroot, found via GOROOT, meets go1.27.0): exit status 1
testdir:fixedbugs/issue71226.go	compiled	test/fixedbugs/issue71226.go:20:8: could not import C (go list failed using go SDK go1.27.0 at /srv/sprint151/leaf-151/evidence/goroot/bin/go (GOROOT=/srv/sprint151/leaf-151/evidence/goroot, found via GOROOT, meets go1.27.0): exit status 1
testdir:fixedbugs/issue71759.go	interpreted	fixedbugs/issue71759.go:11:9: fixedbugs/issue71759.go:11:15: BASHPP-ECOLLECTION-BOUNDS: index 0 out of bounds for length 0
testdir:fixedbugs/issue71857.go	interpreted	type *__gosource_import_0_0.Uint64 has no method Or
testdir:fixedbugs/issue72063.go	interpreted	BASHPP-EGENERIC-INFER: cannot infer type arguments for Y
testdir:fixedbugs/issue72844.go	interpreted	BASHPP-EBUILTIN-TYPE: assignment target "_" is not declared
testdir:fixedbugs/issue72860.go	interpreted	fixedbugs/issue72860.go:11:11: BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue73476.go	interpreted	fixedbugs/issue73476.go:11:17: BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue73748a.go	interpreted	BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue73748b.go	interpreted	BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue73888.go	interpreted	fixedbugs/issue73888.go:27:16: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPCompositeLit
testdir:fixedbugs/issue73888b.go	interpreted	fixedbugs/issue73888b.go:27:16: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPCompositeLit
testdir:fixedbugs/issue73916.go	interpreted	fixedbugs/issue73916.go:10:5: BASHPP-EEXPR-UNDEFINED: undefined callable recover
testdir:fixedbugs/issue73916b.go	interpreted	fixedbugs/issue73916b.go:11:6: BASHPP-EEXPR-UNDEFINED: undefined callable recover
testdir:fixedbugs/issue74379.go	interpreted	fixedbugs/issue74379.go:24:6: BASHPP-EEXPR-UNDEFINED: undefined callable recover
testdir:fixedbugs/issue74379b.go	interpreted	fixedbugs/issue74379b.go:24:6: BASHPP-EEXPR-UNDEFINED: undefined callable recover
testdir:fixedbugs/issue74379c.go	interpreted	fixedbugs/issue74379c.go:26:6: BASHPP-EEXPR-UNDEFINED: undefined callable recover
testdir:fixedbugs/issue74626.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue74626.go	compiled	compilation succeeded unexpectedly
testdir:fixedbugs/issue75022.go	interpreted	test/fixedbugs/issue75022.go:18:6: invalid recursive type: D refers to itself
testdir:fixedbugs/issue75022.go	compiled	test/fixedbugs/issue75022.go:18:6: invalid recursive type: D refers to itself
testdir:fixedbugs/issue75327.go	interpreted	fixedbugs/issue75327.go:25:7: fixedbugs/issue75327.go:25:7: BASHPP-ECOLLECTION-BOUNDS: index 1 out of bounds for length 1
testdir:fixedbugs/issue75365.go	interpreted	fixedbugs/issue75365.go:28:36: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue7538b.go	interpreted	test/fixedbugs/issue7538b.go:12:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue7538b.go	compiled	test/fixedbugs/issue7538b.go:12:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue75569.go	interpreted	fixedbugs/issue75569.go:10:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue75569.go	compiled	fixedbugs/issue75569.go:10:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue76008.go	interpreted	fixedbugs/issue76008.go:13:7: fixedbugs/issue76008.go:13:11: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPFuncLit
testdir:fixedbugs/issue76950.go	interpreted	test/fixedbugs/issue76950.go:15:2: gosource: unsupported labeled branch
testdir:fixedbugs/issue76950.go	compiled	test/fixedbugs/issue76950.go:15:2: gosource: unsupported labeled branch
testdir:fixedbugs/issue78081.go	interpreted	BASHPP-EBUILTIN-TYPE: assignment target "_" is not declared
testdir:fixedbugs/issue78295.go	interpreted	fixedbugs/issue78295.go:19:2: gosource: computed call runtime is not implemented
testdir:fixedbugs/issue78297.go	interpreted	test/fixedbugs/issue78297.go:19:12: gosource: unsupported expression *ast.ArrayType
testdir:fixedbugs/issue78297.go	compiled	test/fixedbugs/issue78297.go:19:12: gosource: unsupported expression *ast.ArrayType
testdir:fixedbugs/issue78303_1.go	interpreted	fixedbugs/issue78303_1.go:13:13: BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:fixedbugs/issue78303_2.go	interpreted	fixedbugs/issue78303_2.go:13:13: BASHPP-ESELECTOR-EXPR: unsupported structured expression
testdir:fixedbugs/issue78355.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue78408.go	interpreted	test/fixedbugs/issue78408.go:13:3: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue78408.go	compiled	test/fixedbugs/issue78408.go:13:3: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue7863.go	interpreted	fixedbugs/issue7863.go:16:15: BASHPP-EPOINTER-TARGET: f is not a pointer
testdir:fixedbugs/issue79197.go	interpreted	BASHPP-ECOLLECTION-BOUNDS: index 5 out of bounds for length 1
testdir:fixedbugs/issue79236.go	interpreted	BASHPP-ECOLLECTION-BOUNDS: index 5 out of bounds for length 2
testdir:fixedbugs/issue79236b.go	interpreted	BASHPP-ECOLLECTION-BOUNDS: index 3 out of bounds for length 0
testdir:fixedbugs/issue79258.go	interpreted	compilation succeeded unexpectedly
testdir:fixedbugs/issue79762.go	interpreted	fixedbugs/issue79762.go:27:2: gosource: computed call runtime is not implemented
testdir:fixedbugs/issue79812.go	interpreted	BASHPP-EGENERIC-CONSTRAINT: string does not satisfy constraint for T in g
testdir:fixedbugs/issue79874.go	interpreted	fixedbugs/issue79874.go:43:42: BASHPP-EPOINTER-TARGET: indexed target is not a collection
testdir:fixedbugs/issue79960.go	interpreted	test/fixedbugs/issue79960.go:13:11: gosource: unsupported expression *ast.ArrayType
testdir:fixedbugs/issue79960.go	compiled	test/fixedbugs/issue79960.go:13:11: gosource: unsupported expression *ast.ArrayType
testdir:fixedbugs/issue80004.go	interpreted	fixedbugs/issue80004.go:51:11: fixedbugs/issue80004.go:51:34: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr
testdir:fixedbugs/issue8004.go	interpreted	fixedbugs/issue8004.go:25:31: BASHPP-EEXPR-CONVERT: cannot convert String to __gosource_import_0_2.Pointer
testdir:fixedbugs/issue80097.go	interpreted	test/fixedbugs/issue80097.go:16:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue80097.go	compiled	test/fixedbugs/issue80097.go:16:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue80188.go	interpreted	BASHPP-EPOINTER-TARGET: expression is not a pointer
testdir:fixedbugs/issue80196.go	interpreted	fixedbugs/issue80196.go:28:6: BASHPP-EEXPR-OPERAND: s is not a scalar
testdir:fixedbugs/issue8036.go	interpreted	BASHPP-EPOINTER-TARGET: expression is not a pointer
testdir:fixedbugs/issue8042.go	interpreted	test/fixedbugs/issue8042.go:13:2: gosource: unsupported labeled branch
testdir:fixedbugs/issue8042.go	compiled	test/fixedbugs/issue8042.go:13:2: gosource: unsupported labeled branch
testdir:fixedbugs/issue8048.go	interpreted	fixedbugs/issue8048.go:51:10: BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue80517_1.go	interpreted	fixedbugs/issue80517_1.go:32:3: gosource: computed call runtime is not implemented
testdir:fixedbugs/issue80517_2.go	interpreted	BASHPP-EBUILTIN-SIZE: make slice length/capacity is invalid: -2/-2
testdir:fixedbugs/issue80517_3.go	interpreted	BASHPP-EBUILTIN-SIZE: make slice length/capacity is invalid: -8/-8
testdir:fixedbugs/issue8076.go	interpreted	test/fixedbugs/issue8076.go:14:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue8076.go	compiled	test/fixedbugs/issue8076.go:14:1: gosource: unsupported LabeledStmt
testdir:fixedbugs/issue8132.go	interpreted	fixedbugs/issue8132.go:29:12: BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue8325.go	interpreted	BASHPP-ESELECTOR-ROOT: alphanum is not a structured value
testdir:fixedbugs/issue8336.go	interpreted	fixedbugs/issue8336.go:21:9: BASHPP-ENIL-DEREF: dereference of nil pointer
testdir:fixedbugs/issue8347.go	interpreted	invalid select case
testdir:fixedbugs/issue8606.go	interpreted	fixedbugs/issue8606.go:42:11: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPFuncLit
testdir:fixedbugs/issue8606b.go	interpreted	BASHPP-ESELECTOR-ASSIGN: target is not a structured value
testdir:fixedbugs/issue8613.go	interpreted	fixedbugs/issue8613.go:14:9: fixedbugs/issue8613.go:14:9: BASHPP-EEXPR-DIVZERO: division by zero
testdir:fixedbugs/issue8620.go	interpreted	fixedbugs/issue8620.go:20:5: BASHPP-EEXPR-UNDEFINED: undefined callable copy
testdir:fixedbugs/issue8947.go	interpreted	fixedbugs/issue8947.go:14:2: type T redeclared in this session
